N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,num_classes,T_MAX
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,150,True,370.0,370.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,151,True,591.0,591.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,152,True,332.0,332.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,153,True,2393.0,2393.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,154,True,965.0,965.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,155,True,411.0,411.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,156,True,246.0,246.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,157,True,671.0,671.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,158,True,369.0,369.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,159,True,2256.0,2256.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,160,True,669.0,669.0,256,1000000
